Project_Id,ProjectName,City,State,Zipcode,Country,RatingSystem,PointsAchieved,CertLevel,CertDate,IsCertified,GrossFloorAreaSqm,ProjectTypes,waste_intensity,Waste Reduction %,Estimated Waste,Waste Savings
1000109723,DMA Cyber,FB,VA,22060,US,LEED v4 BD+C: NC,50,Silver,2024-04-05,Yes,3824.07,Office: Government,60,40,229444.2,9177768.0
1000110129,AEP Newark Service Center,HEA,OH,43056,US,LEED v4 BD+C: NC,40,Certified,2024-05-02,Yes,5344.52,Office: Mixed-Use,60,30,320671.2,9620136.0
1000110131,EGCC-Acute Mental Health Unit,SNO,WA,20812,US,LEED v4 BD+C: NC,54,Silver,2024-09-10,Yes,836.13,Public Order and Safety: Other Public Order,50,40,41806.5,1672260.0
1000110216,GRCC/ATC Addition No. 1,GR,MI,49503,US,LEED v4 BD+C: NC,51,Silver,2024-09-20,Yes,2077.31,Core Learning Space: College/University,25,40,51932.75,2077310.0
1000110262,VCU STEM Building,RIC,VA,23284,US,LEED v4 BD+C: NC,60,Gold,2024-05-23,Yes,15551.87,Core Learning Space: College/University,25,50,388796.75,19439837.5
1000110302,CONF,CON,CON,0,US,LEED v4 BD+C: NC,50,Silver,2024-08-30,Yes,5084.58,CONF,50,40,254229.0,10169160.0
1000110444,Ball State University North Res. Hall 2,MUN,IN,47306,US,LEED v4 BD+C: NC,50,Silver,2024-09-11,Yes,14373.12,Lodging: Dormitory,70,40,1006118.4,40244736.0
1000110904,SJSU Interdisciplinary Science Building,SJ,CA,95112,US,LEED v4 BD+C: NC,69,Gold,2024-05-22,Yes,14433.5,Laboratory,100,50,1443350.0,72167500.0
1000111286,UCLA Botany Building Renovation,LA,CA,90095,US,LEED v4 BD+C: NC,80,Platinum,2024-10-23,Yes,3469.93,Core Learning Space: College/University,25,60,86748.25,5204895.0
1000111466,CONF,CON,CON,0,IN,LEED v4 BD+C: NC,60,Gold,2024-03-19,Yes,8129.01,CONF,50,50,406450.5,20322525.0
1000111605,Renovation of Historic City Hall,SA,TX,78205,US,LEED v4 BD+C: NC,57,Silver,2024-01-26,Yes,4131.58,Office: Government,60,40,247894.8,9915792.0
1000111662,Iowa City Public Works Phase 1,IC,IA,52240,US,LEED v4 BD+C: NC,60,Gold,2024-01-23,Yes,7924.07,Service: Vehicle Storage/Maintenance,60,50,475444.2,23772210.0
1000111672,CONF,CON,CON,0,KR,LEED v4 BD+C: NC,52,Silver,2024-06-10,Yes,20914.0,CONF,50,40,1045700.0,41828000.0
1000112085,Shelo Nabel CN Queretaro,SDQ,QRO,76000,MX,LEED v4 BD+C: NC,53,Silver,2024-06-05,Yes,1025.46,Office: Mixed-Use,60,40,61527.6,2461104.0
1000112243,ING Bank Turkey Headquarters,IST,IST,34467,TR,LEED v4.1 O+M: EB,64,Gold,2024-03-22,Yes,23608.14,Office: Financial,60,50,1416488.4,70824420.0
1000112295,York University SCS,TOR,ON,0,CA,LEED v4 BD+C: NC,62,Gold,2024-02-12,Yes,10315.0,Core Learning Space: College/University,25,50,257875.0,12893750.0
1000112312,Denver Water NTP Operations Building,GOL,CO,80403,US,LEED v4 BD+C: NC,65,Gold,2024-04-24,Yes,576.0,Office: Administrative/Professional,60,50,34560.0,1728000.0
1000112631,JM Family - Offices A & B,DB,FL,33442,US,LEED v4 BD+C: NC,72,Gold,2024-07-09,Yes,16362.26,Office: Administrative/Professional,60,50,981735.6,49086780.0
1000112679,COTA Fields Avenue CNG Station,COL,OH,0,US,LEED v4 BD+C: NC,44,Certified,2024-07-01,Yes,26495.38,Transit: Maintenance/Storage,100,30,2649538.0,79486140.0
1000112817,Jack Beyerl Residence Hall,MUN,IN,47306,US,LEED v4 BD+C: NC,50,Silver,2024-02-19,Yes,12790.89,Lodging: Dormitory,70,40,895362.3,35814492.0
1000112883,Terre dei Consoli - Club House Building,MON,VT,1030,IT,LEED v4 BD+C: NC,44,Certified,2024-02-15,Yes,14176.0563,Service: Other Service,50,30,708802.82,21264084.45
1000113225,CONF,CON,CON,0,US,LEED v4 BD+C: NC,85,Platinum,2024-07-17,Yes,33239.67,CONF,50,60,1661983.5,99719010.0
1000113372,VMI CPTF AQUATIC CENTER,LEX,VA,24450,US,LEED v4 BD+C: NC,44,Certified,2024-02-08,Yes,5388.37,Other,50,30,269418.5,8082555.0
1000113485,PorterFamily Indoor Performance Facility,TAM,FL,33620,US,LEED v4 BD+C: NC,54,Silver,2024-06-27,Yes,8439.31,Other,50,40,421965.5,16878620.0
1000114419,CONF,CON,CON,0,BR,LEED v4 BD+C: NC,61,Gold,2024-07-26,Yes,28071.0,CONF,50,50,1403550.0,70177500.0
1000114453,CONF,CON,CON,0,US,LEED v4 BD+C: NC,82,Platinum,2024-09-17,Yes,83256.84,CONF,50,60,4162842.0,249770520.0
1000114457,"Whatcom Vlg - 3 4 5 6, N O P Q",RED,WA,98052,US,LEED v4 BD+C: NC,83,Platinum,2024-09-17,Yes,80173.99,Office: Mixed-Use,60,60,4810439.4,288626364.0
1000114924,CONF,CON,CON,0,US,LEED v4 BD+C: NC,53,Silver,2024-11-14,Yes,13425.51,CONF,50,40,671275.5,26851020.0
1000114974,W&M Sadler West Addition,WIL,VA,23185,US,LEED v4 BD+C: NC,55,Silver,2024-08-02,Yes,5097.49,Public Assembly: Other Assembly,60,40,305849.4,12233976.0
1000114987,W&M Campus Living Center,WIL,VA,23185,US,LEED v4 BD+C: NC,50,Silver,2024-05-05,Yes,975.67,Healthcare: Clinic/Other Outpatient,100,40,97567.0,3902680.0
1000115030,Oakville Trafalgar Community Centre,OAK,ON,0,CA,LEED v4 BD+C: NC,62,Gold,2024-11-14,Yes,4497.0,Public Assembly: Recreation,60,50,269820.0,13491000.0
1000115045,Grafton MA Library Expansion/Renovation,GRA,MA,1519,US,LEED v4 BD+C: NC,52,Silver,2024-03-13,Yes,2322.57,Public Assembly: Library,25,40,58064.25,2322570.0
1000115047,CONF,CON,CON,0,US,LEED v4 BD+C: NC,54,Silver,2024-02-01,Yes,38417.99,CONF,50,40,1920899.5,76835980.0
1000115053,UVM Firestone Medical Research Building,BUR,VT,5405,US,LEED v4 BD+C: NC,57,Silver,2024-05-09,Yes,5616.45,Laboratory,100,40,561645.0,22465800.0
1000115157,DVC Health Sciences & Athletics Complex,PH,CA,94523,US,LEED v4 BD+C: NC,68,Gold,2024-12-03,Yes,2987.3,Core Learning Space: College/University,25,50,74682.5,3734125.0
1000115201,University of Calgary Mathison Hall,CAL,AB,0,CA,LEED v4 BD+C: NC,80,Platinum,2024-11-25,Yes,107639.0,Core Learning Space: College/University,25,60,2690975.0,161458500.0
1000115231,Centro Internacional del Espanol,SAL,SAL,37002,ES,LEED v4 BD+C: NC,67,Gold,2024-01-18,Yes,5371.0,Public Assembly: Other Assembly,60,50,322260.0,16113000.0
1000115244,Wesleyan Public Affairs Center,MID,CT,6457,US,LEED v4 BD+C: NC,63,Gold,2024-07-01,Yes,6936.7,Core Learning Space: College/University,25,50,173417.5,8670875.0
1000115261,Hilton Columbus Downtown Expansion,COL,OH,43215,US,LEED v4 BD+C: NC,64,Gold,2024-09-06,Yes,42873.9,"Lodging: Hotel/Motel/Resort, Full Service",70,50,3001173.0,150058650.0
1000116060,22 Banner Lane,WAS,DC,20003,US,LEED v4 BD+C: NC,57,Silver,2024-06-25,Yes,22276.28,Multi-Family Residential: Apartment,60,40,1336576.8,53463072.0
1000116061,44 Banner Lane,WAS,DC,20003,US,LEED v4 BD+C: NC,56,Silver,2024-06-25,Yes,36463.03,Multi-Family Residential: Apartment,60,40,2187781.8,87511272.0
1000116182,Shenling Base III R&D Building,FOS,GUA,528313,CN,LEED v4 BD+C: NC,80,Platinum,2024-04-10,Yes,19992.73,Office: Other Office,60,60,1199563.8,71973828.0
1000116565,Block 216,POR,OR,97205,US,LEED v4 BD+C: NC,60,Gold,2024-03-13,Yes,76090.44,"Lodging: Hotel/Motel/Resort, Full Service",70,50,5326330.8,266316540.0
1000116670,AL-MUNTADA Knowledge Space Saint-Gobain,AD,AE,96082,AE,LEED v4 BD+C: NC,68,Gold,2024-08-02,Yes,400.0,Office: Mixed-Use,60,50,24000.0,1200000.0
1000116708,MSU Public Safety Building,BAL,MD,21251,US,LEED v4 BD+C: NC,52,Silver,2024-06-17,Yes,1856.48,Public Order and Safety: Other Public Order,50,40,92824.0,3712960.0
1000116948,City of Raleigh Fire Station 22,RAL,NC,27614,US,LEED v4 BD+C: NC,60,Gold,2024-10-01,Yes,1462.85,Public Order and Safety: Fire/Police Station,60,50,87771.0,4388550.0
1000117003,DSWA Administration Building,DOV,DE,19901,US,LEED v4 BD+C: NC,53,Silver,2024-01-18,Yes,2120.98,Office: Administrative/Professional,60,40,127258.8,5090352.0
1000117364,GCO Mendez Alvaro 31,MAD,MAD,28045,ES,LEED v4 BD+C: NC,89,Platinum,2025-03-11,Yes,22707.0,Office: Administrative/Professional,60,60,1362420.0,81745200.0
1000117389,Sesquicentennial Hall,PLA,WI,0,US,LEED v4 BD+C: NC,64,Gold,2024-03-05,Yes,9200.09,Core Learning Space: College/University,25,50,230002.25,11500112.5
1000117468,"Clearwater Credit Union, Brooks Branch",MIS,MT,59801,US,LEED v4 BD+C: NC,52,Silver,2024-07-25,Yes,626.91,Retail: Bank Branch,35,40,21941.85,877674.0
1000117493,Penn State Berks Beaver Community Center,REA,PA,19610,US,LEED v4 BD+C: NC,41,Certified,2024-07-17,Yes,6874.82,Core Learning Space: College/University,25,30,171870.5,5156115.0
1000117571,Kaiser Permanente Springfield MOB,SPR,VA,22150,US,LEED v4 BD+C: NC,62,Gold,2024-05-07,Yes,9215.05,Office: Medical (Non-Diagnostic),100,50,921505.0,46075250.0
1000117911,Toyota MS Experience Center,BS,MS,38828,US,LEED v4 BD+C: NC,84,Platinum,2024-04-16,Yes,1378.68,Public Assembly: Other Assembly,60,60,82720.8,4963248.0
1000117981,Raclin Murphy Museum of Art,ND,IN,46556,US,LEED v4 BD+C: NC,64,Gold,2024-11-18,Yes,6812.58,Public Assembly: Other Assembly,60,50,408754.8,20437740.0
1000117983,UC Davis Shasta Hall,DAV,CA,95616,US,LEED v4 BD+C: NC,62,Gold,2024-11-14,Yes,19416.17,Lodging: Dormitory,70,50,1359131.9,67956595.0
1000118039,The Standard at Seattle,SEA,WA,98105,US,LEED v4 BD+C: NC,61,Gold,2024-06-04,Yes,51341.82,Multi-Family Residential: Apartment,60,50,3080509.2,154025460.0
1000118205,HLS Lewis Hall,CAM,MA,2138,US,LEED v4 BD+C: NC,62,Gold,2024-11-08,Yes,4050.48,Core Learning Space: College/University,25,50,101262.0,5063100.0
1000118400,BTC Phase III construction,TIA,TIA,300451,CN,LEED v4 BD+C: NC,67,Gold,2024-02-20,Yes,53652.6,Industrial Manufacturing,100,50,5365260.0,268263000.0
1000118401,Administration Building of BTC,TIA,TIA,300451,CN,LEED v4 BD+C: NC,85,Platinum,2024-05-15,Yes,6995.6,Office: Mixed-Use,60,60,419736.0,25184160.0
1000118791,CONF,CON,CON,0,US,LEED v4 BD+C: NC,51,Silver,2024-11-04,Yes,14610.95,CONF,50,40,730547.5,29221900.0
1000119140,Comisaria Policia Olesa de Montserrat,ODM,BCN,8640,ES,LEED v4 BD+C: NC,49,Certified,2024-03-25,Yes,597.0,Public Order and Safety: Fire/Police Station,60,30,35820.0,1074600.0
1000119329,AUS IT Building,AUS,TX,78719,US,LEED v4 BD+C: NC,58,Silver,2024-03-25,Yes,3741.85,Airport: Office,100,40,374185.0,14967400.0
1000119511,Jane E. Heminger Hall,COL,OH,43210,US,LEED v4 BD+C: NC,50,Silver,2024-04-05,Yes,3530.31,Core Learning Space: College/University,25,40,88257.75,3530310.0
1000119611,Ereks Blue Matters Resp. Prod. Platform,TEK,TEK,59850,TR,LEED v4 BD+C: NC,45,Certified,2024-10-06,Yes,9754.82,Industrial Manufacturing,100,30,975482.0,29264460.0
1000119612,Emory University HSRB II,ATL,GA,0,US,LEED v4 BD+C: NC,61,Gold,2024-08-06,Yes,32144.44,Laboratory,100,50,3214444.0,160722200.0
1000119708,MTL-Maison Robert-Belanger,SAI,QC,0,CA,LEED v4 BD+C: NC,51,Silver,2024-08-23,Yes,335.0,Office: Other Office,60,40,20100.0,804000.0
1000119744,CONF,CON,CON,0,US,LEED v4 BD+C: NC,60,Gold,2024-10-11,Yes,7897.41,CONF,50,50,394870.5,19743525.0
1000119745,Indianapolis-Marion County Sheriff/ADC,IND,IN,46203,US,LEED v4 BD+C: NC,40,Certified,2024-10-08,Yes,74483.87,Lodging: Other lodging,70,30,5213870.9,156416127.0
1000119759,CONF,CON,CON,0,US,LEED v4 BD+C: NC,43,Certified,2024-11-07,Yes,2694.19,CONF,50,30,134709.5,4041285.0
1000119770,Rice Sid Richardson Residential College,HOU,TX,77055,US,LEED v4 BD+C: NC,60,Gold,2024-01-12,Yes,11705.78,Lodging: Dormitory,70,50,819404.6,40970230.0
1000119772,NKU Residence Hall,HH,KY,41099,US,LEED v4 BD+C: NC,41,Certified,2024-04-17,Yes,6523.65,Multi-Family Residential: Apartment,60,30,391419.0,11742570.0
1000119839,Rutherford GO Station,TOR,ON,0,CA,LEED v4 BD+C: NC,64,Gold,2024-06-12,Yes,2663.0,Transit: Station/Underground,100,50,266300.0,13315000.0
1000119861,UMW Virginia Hall Renovation,FRE,VA,22401,US,LEED v4 BD+C: NC,52,Silver,2024-04-22,Yes,4244.46,Lodging: Dormitory,70,40,297112.2,11884488.0
1000120063,East Columbia 50+ Center,COL,MD,21045,US,LEED v4 BD+C: NC,65,Gold,2024-10-28,Yes,2879.99,Public Assembly: Other Assembly,60,50,172799.4,8639970.0
1000120075,Stockyards Event Center at the NWC,DEN,CO,80216,US,LEED v4 BD+C: NC,62,Gold,2024-08-09,Yes,4452.84,Public Assembly: Stadium/Arena,100,50,445284.0,22264200.0
1000120085,Maintenance & Storage Facility Main Bldg,OTT,ON,0,CA,LEED v4 BD+C: NC,43,Certified,2024-06-20,Yes,5052.0,Transit: Maintenance/Storage,100,30,505200.0,15156000.0
1000120132,CBC Student Recreation Center,PAS,WA,99301,US,LEED v4 BD+C: NC,51,Silver,2024-06-25,Yes,7263.99,Public Assembly: Recreation,60,40,435839.4,17433576.0
1000120314,CSULA Student Housing East Project,LA,CA,90032,US,LEED v4 BD+C: NC,53,Silver,2024-01-22,Yes,34194.44,Lodging: Dormitory,70,40,2393610.8,95744432.0
1000120423,CRIF 21,BOL,BO,40121,IT,LEED v4 BD+C: NC,80,Platinum,2024-05-06,Yes,12100.0,Office: Administrative/Professional,60,60,726000.0,43560000.0
1000120797,Irving Institute for Energy & Society,HAN,NH,3755,US,LEED v4 BD+C: NC,85,Platinum,2024-07-16,Yes,4244.55,Office: Mixed-Use,60,60,254673.0,15280380.0
1000120828,Penn State Mont Alto Allied Health,MA,PA,17237,US,LEED v4 BD+C: NC,47,Certified,2024-01-08,Yes,2043.87,Core Learning Space: College/University,25,30,51096.75,1532902.5
1000120869,Remick Family Hall,ND,IN,46556,US,LEED v4 BD+C: NC,52,Silver,2024-02-29,Yes,4045.18,Core Learning Space: College/University,25,40,101129.5,4045180.0
1000120913,Alief Neighborhood Center,HOU,TX,77072,US,LEED v4 BD+C: NC,53,Silver,2024-12-16,Yes,6647.3,Public Assembly: Other Assembly,60,40,398838.0,15953520.0
1000120994,Metro Building at Eisenhower,ALE,VA,22314,US,LEED v4 BD+C: NC,63,Gold,2024-06-11,Yes,39501.15,Office: Administrative/Professional,60,50,2370069.0,118503450.0
1000121357,ASGC Labour Accommodation Building,DUB,AE,0,AE,LEED v4 BD+C: NC,76,Gold,2024-11-20,Yes,10220.44,Lodging: Other lodging,70,50,715430.8,35771540.0
1000121363,Purdue Dudley Hall and Lambertus Hall,WL,IN,47907,US,LEED v4 BD+C: NC,50,Silver,2024-10-18,Yes,23167.69,Core Learning Space: College/University,25,40,579192.25,23167690.0
1000121586,Animal Control Facility,DM,IA,50317,US,LEED v4 BD+C: NC,60,Gold,2024-10-16,Yes,2035.97,Public Order and Safety: Other Public Order,50,50,101798.5,5089925.0
1000121590,Via Ripamonti 37,MIL,MI,20135,IT,LEED v4 BD+C: NC,68,Gold,2024-09-26,Yes,31746.0,Lodging: Dormitory,70,50,2222220.0,111111000.0
1000121687,KP MMC Ambulatory Surgery Center,MUR,CA,92563,US,LEED v4 BD+C: NC,53,Silver,2024-02-08,Yes,8267.62,Healthcare: Clinic/Other Outpatient,100,40,826762.0,33070480.0
1000121700,CONF,CON,CON,0,US,LEED v4 BD+C: NC,50,Silver,2024-02-22,Yes,6801.99,CONF,50,40,340099.5,13603980.0
1000121785,Jack Doyle Athletics & Recreation Centre,OTT,ON,0,CA,LEED v4 BD+C: NC,52,Silver,2024-05-21,Yes,11658.0,Core Learning Space: College/University,25,40,291450.0,11658000.0
1000121792,VALL HEBRON INSTITUT DE RECERCA - VHIR,BAR,BCN,8035,ES,LEED v4 BD+C: NC,61,Gold,2025-05-15,Yes,11402.0,Office: Medical (Non-Diagnostic),100,50,1140200.0,57010000.0
1000122321,Forbes & Beeler Residence Hall,PIT,PA,15213,US,LEED v4 BD+C: NC,64,Gold,2024-03-08,Yes,11148.36,Lodging: Dormitory,70,50,780385.2,39019260.0
1000122372,Garrett College Performing Arts Center,MCH,MD,21541,US,LEED v4 BD+C: NC,62,Gold,2024-01-10,Yes,2660.83,Public Assembly: Entertainment,60,50,159649.8,7982490.0
1000122888,CSU - Spur - Terra Bldg.,DEN,CO,80216,US,LEED v4 BD+C: NC,60,Gold,2024-12-09,Yes,6317.4,Core Learning Space: Other classroom education,25,50,157935.0,7896750.0
1000122899,CONF,CON,CON,0,US,LEED v4 BD+C: NC,50,Silver,2024-01-25,Yes,2788.0,CONF,50,40,139400.0,5576000.0
1000123012,Houston Zoo Headquarters,HOU,TX,77030,US,LEED v4 BD+C: NC,62,Gold,2024-04-17,Yes,3929.8,Office: Administrative/Professional,60,50,235788.0,11789400.0
1000123183,Granite Library,SSL,UT,84106,US,LEED v4 BD+C: NC,66,Gold,2024-10-22,Yes,2954.32,Public Assembly: Library,25,50,73858.0,3692900.0
1000123400,VU Owen Graduate School of Management,NAS,TN,37203,US,LEED v4 BD+C: NC,63,Gold,2024-07-12,Yes,11436.36,Core Learning Space: College/University,25,50,285909.0,14295450.0
1000123721,CSU College of Business,BAL,MD,21216,US,LEED v4 BD+C: NC,60,Gold,2024-09-17,Yes,6038.7,Core Learning Space: College/University,25,50,150967.5,7548375.0
1000123783,CONF,CON,CON,0,US,LEED v4 BD+C: NC,52,Silver,2024-07-12,Yes,8268.37,CONF,50,40,413418.5,16536740.0
1000123812,UW - Health Science Education Building,SEA,WA,98195,US,LEED v4 BD+C: NC,64,Gold,2024-05-20,Yes,9104.49,Core Learning Space: College/University,25,50,227612.25,11380612.5
1000123851,Family First Community Center,REN,WA,98058,US,LEED v4 BD+C: NC,51,Silver,2024-04-12,Yes,1960.25,Public Assembly: Recreation,60,40,117615.0,4704600.0
1000124095,The Hale,WAS,DC,20002,US,LEED v4 BD+C: NC,52,Silver,2024-04-09,Yes,38118.01,Multi-Family Residential: Apartment,60,40,2287080.6,91483224.0
1000124108,ZORDAN ATTILIO,VAL,VI,36078,IT,LEED v4 BD+C: NC,70,Gold,2024-03-14,Yes,5170.0,Office: Other Office,60,50,310200.0,15510000.0
1000124249,CCPL Bay Village Branch,BV,OH,44140,US,LEED v4 BD+C: NC,45,Certified,2024-01-09,Yes,1595.14,Public Assembly: Library,25,30,39878.5,1196355.0
1000124273,2750 19th Street,SF,CA,94110,US,LEED v4 BD+C: NC,52,Silver,2024-07-23,Yes,7986.41,Multi-Family Residential: Apartment,60,40,479184.6,19167384.0
1000124286,MA State Police Lower Basin Barracks,BOS,MA,2114,US,LEED v4 BD+C: NC,64,Gold,2024-02-02,Yes,1821.92,Public Order and Safety: Fire/Police Station,60,50,109315.2,5465760.0
1000124295,CONF,CON,CON,0,US,LEED v4.1 BD+C: NC,42,Certified,2025-01-27,Yes,4168.74,CONF,50,30,208437.0,6253110.0
1000124300,University of Dayton Center for the Arts,DAY,OH,45409,US,LEED v4 BD+C: NC,61,Gold,2024-05-10,Yes,4784.69,Core Learning Space: College/University,25,50,119617.25,5980862.5
1000124371,Virginia Tech Data and Decision Sciences,BLA,VA,24061,US,LEED v4 BD+C: NC,53,Silver,2024-09-09,Yes,11148.36,Core Learning Space: College/University,25,40,278709.0,11148360.0
1000124417,Lincoln at Bankside,BRO,NY,10454,US,LEED v4 BD+C: NC,57,Silver,2024-01-29,Yes,84260.42,Multi-Family Residential: Apartment,60,40,5055625.2,202225008.0
1000124497,CCP Career & Advanced Technology Center,PHI,PA,19139,US,LEED v4 BD+C: NC,63,Gold,2024-05-17,Yes,6967.72,Core Learning Space: College/University,25,50,174193.0,8709650.0
1000124510,De Anza Morningstar,SJ,CA,0,US,LEED v4 BD+C: NC,50,Silver,2024-06-18,Yes,7958.35,Multi-Family Residential: Apartment,60,40,477501.0,19100040.0
1000124547,CoverMyMeds Phase I,COL,OH,43222,US,LEED v4 BD+C: NC,80,Platinum,2024-03-22,Yes,29058.39,Office: Administrative/Professional,60,60,1743503.4,104610204.0
1000124589,WMATA - New Carrollton,NC,MD,20785,US,LEED v4 BD+C: NC,61,Gold,2024-07-30,Yes,29728.96,Office: Administrative/Professional,60,50,1783737.6,89186880.0
1000124722,Merser Mercedes-Benz Showroom & Service,KEP,ANT,27560,TR,LEED v4 BD+C: NC,60,Gold,2024-12-16,Yes,12506.0,Service: Vehicle Service/Repair,50,50,625300.0,31265000.0
1000124776,1900 Crystal Drive,ARL,VA,22202,US,LEED v4 BD+C: NC,52,Silver,2024-03-08,Yes,44186.25,Multi-Family Residential: Apartment,60,40,2651175.0,106047000.0
1000124804,CONF,CON,CON,0,US,LEED v4 BD+C: NC,85,Platinum,2024-02-27,Yes,2042.1,CONF,50,60,102105.0,6126300.0
1000124812,South Endzone,SLC,UT,84112,US,LEED v4 BD+C: NC,55,Silver,2024-01-23,Yes,10516.62,Public Assembly: Stadium/Arena,100,40,1051662.0,42066480.0
1000125031,Mica RiNo,DEN,CO,80202,US,LEED v4 BD+C: NC,61,Gold,2024-08-08,Yes,44019.11,Multi-Family Residential: Apartment,60,50,2641146.6,132057330.0
1000125072,Missouri Botanical Garden Visitor Center,SL,MO,63110,US,LEED v4 BD+C: NC,72,Gold,2024-04-09,Yes,8547.08,Public Assembly: Other Assembly,60,50,512824.8,25641240.0
1000125146,Ctrls Datacenters Limited,HYD,TG,500032,IN,LEED v4.1 O+M: EB,77,Gold,2025-05-31,Yes,5121.0,Data Center,40,50,204840.0,10242000.0
1000125291,Project Lannister Offices,QIO,SIC,610000,CN,LEED v4 BD+C: NC,66,Gold,2024-07-31,Yes,6455.0,Office: Administrative/Professional,60,50,387300.0,19365000.0
1000125416,Lake & River Hall,NO,LA,70118,US,LEED v4 BD+C: NC,61,Gold,2024-01-25,Yes,21561.11,Core Learning Space: College/University,25,50,539027.75,26951387.5
1000125563,FIU- Parkview II - Student Housing,MIA,FL,33199,US,LEED v4 BD+C: NC,41,Certified,2024-04-02,Yes,27827.24,Lodging: Dormitory,70,30,1947906.8,58437204.0
1000125581,Sage at National Landing,ARL,VA,22202,US,LEED v4 BD+C: NC,52,Silver,2024-05-22,Yes,24192.22,Multi-Family Residential: Apartment,60,40,1451533.2,58061328.0
1000125609,The Broadview at Vanderbilt,NAS,TN,37203,US,LEED v4 BD+C: NC,60,Gold,2024-04-24,Yes,35089.46,Multi-Family Residential: Apartment,60,50,2105367.6,105268380.0
1000125660,UP Shiley-Marcos Center,POR,OR,97203,US,LEED v4.1 BD+C: NC,62,Gold,2025-07-08,Yes,3575.0,Core Learning Space: College/University,25,50,89375.0,4468750.0
1000125676,CCAC CEIT,PIT,PA,15233,US,LEED v4.1 BD+C: NC,50,Silver,2024-09-16,Yes,4774.29,Core Learning Space: College/University,25,40,119357.25,4774290.0
1000125733,Waterloo Regional Police Services,KIT,ON,0,CA,LEED v4 BD+C: NC,54,Silver,2024-11-19,Yes,8816.0,Public Order and Safety: Fire/Police Station,60,40,528960.0,21158400.0
1000125921,Tampa US Customs & Border Protection,TAM,FL,33634,US,LEED v4 BD+C: NC,40,Certified,2024-01-30,Yes,2604.72,Airport: Office,100,30,260472.0,7814160.0
1000126140,FIS HQ,JAC,FL,32202,US,LEED v4 BD+C: NC,80,Platinum,2024-06-20,Yes,34959.77,Office: Administrative/Professional,60,60,2097586.2,125855172.0
1000126363,Iowa State Veterinary Diagnostic Lab,AME,IA,50011,US,LEED v4 BD+C: NC,54,Silver,2024-07-25,Yes,9391.1,Core Learning Space: College/University,25,40,234777.5,9391100.0
1000126435,"The Virginian  Fairfax, VA",FAI,VA,22031,US,LEED v4 BD+C: NC,50,Silver,2024-05-17,Yes,34113.05,Healthcare: Nursing Home/ Assisted Living,100,40,3411305.0,136452200.0
1000126485,Malachowsky Hall Data Sciences & IT,GAI,FL,32611,US,LEED v4 BD+C: NC,81,Platinum,2024-11-26,Yes,24474.37,Core Learning Space: College/University,25,60,611859.25,36711555.0
1000126661,Animal Services Center of Mesilla Valley,LC,NM,88012,US,LEED v4 BD+C: NC,44,Certified,2024-09-09,Yes,1683.31,Other,50,30,84165.5,2524965.0
